# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AT1G29210	AT1G29210	AT1G29210.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G29220	AT1G29220	AT1G29220.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G29220	AT1G29220	AT1G29220.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G29310	AT1G29310	AT1G29310.1	protein_coding	0	1	1	3	0	0	0	1	3	1	0	0	0	1	0	0	0	0
AT1G29320	AT1G29320	AT1G29320.1	protein_coding	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	4
AT1G29670	AT1G29670	AT1G29670.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G29680	AT1G29680	AT1G29680.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G29760	AT1G29760	AT1G29760.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT1G29790	AT1G29790	AT1G29790.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT1G29790	AT1G29790	AT1G29790.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT1G29800	AT1G29800	AT1G29800.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G29800	AT1G29800	AT1G29800.2	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G29810	AT1G29810	AT1G29810.1	protein_coding	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1
AT1G29820	AT1G29820	AT1G29820.1	protein_coding	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2
AT1G29820	AT1G29820	AT1G29820.2	protein_coding	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2
AT1G29830	AT1G29830	AT1G29830.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT1G29830	AT1G29830	AT1G29830.2	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT1G29830	AT1G29830	AT1G29830.3	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AT1G29840	AT1G29840	AT1G29840.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G29850	AT1G29850	AT1G29850.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G29850	AT1G29850	AT1G29850.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G29850	AT1G29850	AT1G29850.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G29870	AT1G29870	AT1G29870.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G29890	AT1G29890	AT1G29890.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G29890	AT1G29890	AT1G29890.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G29980	AT1G29980	AT1G29980.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30010	AT1G30010	AT1G30010.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30130	AT1G30130	AT1G30130.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30130	AT1G30130	AT1G30130.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30230	AT1G30230	AT1G30230.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
AT1G30230	AT1G30230	AT1G30230.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
AT1G30240	AT1G30240	AT1G30240.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G30240	AT1G30240	AT1G30240.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G30280	AT1G30280	AT1G30280.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G30282	AT1G30282	AT1G30282.1	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30290	AT1G30290	AT1G30290.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30300	AT1G30300	AT1G30300.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT1G30310	AT1G30310	AT1G30310.1		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT1G30320	AT1G30320	AT1G30320.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT1G30390	AT1G30390	AT1G30390.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G30430	AT1G30430	AT1G30430.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G30440	AT1G30440	AT1G30440.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT1G30580	AT1G30580	AT1G30580.1	protein_coding	0	1	2	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0
AT1G30590	AT1G30590	AT1G30590.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G30630	AT1G30630	AT1G30630.1	protein_coding	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	2
AT1G30640	AT1G30640	AT1G30640.1	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
AT1G30740	AT1G30740	AT1G30740.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G30750	AT1G30750	AT1G30750.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30755	AT1G30755	AT1G30755.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G30757	AT1G30757	AT1G30757.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30830	AT1G30830	AT1G30830.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G30880	AT1G30880	AT1G30880.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30890	AT1G30890	AT1G30890.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G30890	AT1G30890	AT1G30890.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G30980	AT1G30980	AT1G30980.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G30990	AT1G30990	AT1G30990.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AT1G31000	AT1G31000	AT1G31000.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AT1G31300	AT1G31300	AT1G31300.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G31300	AT1G31300	AT1G31300.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G31310	AT1G31310	AT1G31310.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G31410	AT1G31410	AT1G31410.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G31440	AT1G31440	AT1G31440.1	protein_coding	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0
AT1G31450	AT1G31450	AT1G31450.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT1G31460	AT1G31460	AT1G31460.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT1G31485	AT1G31485	AT1G31485.1	lincRNA	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
AT1G31490	AT1G31490	AT1G31490.1	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
AT1G31510	AT1G31510	AT1G31510.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G31520	AT1G31520	AT1G31520.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G31750	AT1G31750	AT1G31750.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G31760	AT1G31760	AT1G31760.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G31772	AT1G31772	AT1G31772.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G31780	AT1G31780	AT1G31780.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G31820	AT1G31820	AT1G31820.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G32140	AT1G32140	AT1G32140.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G32160	AT1G32160	AT1G32160.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G32190	AT1G32190	AT1G32190.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G32190	AT1G32190	AT1G32190.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G32410	AT1G32410	AT1G32410.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT1G32410	AT1G32410	AT1G32410.2	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT1G32410	AT1G32410	AT1G32410.3	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT1G32410	AT1G32410	AT1G32410.4	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT1G32410	AT1G32410	AT1G32410.5	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
AT1G32505	AT1G32505	AT1G32505.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G32950	AT1G32950	AT1G32950.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G32970	AT1G32970	AT1G32970.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G33020	AT1G33020	AT1G33020.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G33030	AT1G33030	AT1G33030.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G33050	AT1G33050	AT1G33050.1	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
AT1G33050	AT1G33050	AT1G33050.2	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
AT1G33050	AT1G33050	AT1G33050.3	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
AT1G33050	AT1G33050	AT1G33050.4	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1
AT1G33055	AT1G33055	AT1G33055.1	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT1G33200	AT1G33200	AT1G33200.1		0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AT1G33220	AT1G33220	AT1G33220.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AT1G33230	AT1G33230	AT1G33230.1	protein_coding	0	3	0	3	0	0	0	2	4	0	0	0	0	3	0	0	0	0
AT1G33340	AT1G33340	AT1G33340.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G33360	AT1G33360	AT1G33360.1	protein_coding	1	3	0	0	0	0	0	0	3	0	0	0	1	2	0	0	1	0
AT1G33370	AT1G33370	AT1G33370.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AT1G33380	AT1G33380	AT1G33380.1		0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT1G33470	AT1G33470	AT1G33470.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G33470	AT1G33470	AT1G33470.2	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G33475	AT1G33475	AT1G33475.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT1G33490	AT1G33490	AT1G33490.1	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
AT1G33500	AT1G33500	AT1G33500.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT1G33510	AT1G33510	AT1G33510.1	pseudogene	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G33550	AT1G33550	AT1G33550.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G33570	AT1G33570	AT1G33570.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G33580	AT1G33580	AT1G33580.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G33770	AT1G33770	AT1G33770.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G33780	AT1G33780	AT1G33780.1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G33785	AT1G33785	AT1G33785.1	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G34020	AT1G34020	AT1G34020.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G34041	AT1G34041	AT1G34041.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G34042	AT1G34042	AT1G34042.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G34150	AT1G34150	AT1G34150.1	protein_coding	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
AT1G34200	AT1G34200	AT1G34200.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AT1G34315	AT1G34315	AT1G34315.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G34320	AT1G34320	AT1G34320.1	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
AT1G34418	AT1G34418	AT1G34418.1	lincRNA	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G34419	AT1G34419	AT1G34419.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G34420	AT1G34420	AT1G34420.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G35220	AT1G35220	AT1G35220.1	protein_coding	1	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
AT1G35340	AT1G35340	AT1G35340.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT1G35340	AT1G35340	AT1G35340.2	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G35340	AT1G35340	AT1G35340.3	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT1G35340	AT1G35340	AT1G35340.4	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT1G35570	AT1G35570	AT1G35570.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G35690	AT1G35690	AT1G35690.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G36040	AT1G36040	AT1G36040.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G36050	AT1G36050	AT1G36050.1	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AT1G36050	AT1G36050	AT1G36050.2	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AT1G36070	AT1G36070	AT1G36070.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G36070	AT1G36070	AT1G36070.2	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G36310	AT1G36310	AT1G36310.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT1G36310	AT1G36310	AT1G36310.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT1G36320	AT1G36320	AT1G36320.1	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
AT1G36330	AT1G36330	AT1G36330.1		0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT1G42470	AT1G42470	AT1G42470.1	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
AT1G42480	AT1G42480	AT1G42480.1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AT1G42480	AT1G42480	AT1G42480.2	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
AT1G42480	AT1G42480	AT1G42480.3	protein_coding	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1
AT1G43575	AT1G43575	AT1G43575.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G43580	AT1G43580	AT1G43580.1	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G43590	AT1G43590	AT1G43590.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G43600	AT1G43600	AT1G43600.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G43667	AT1G43667	AT1G43667.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G43670	AT1G43670	AT1G43670.1	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AT1G43675	AT1G43675	AT1G43675.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G43680	AT1G43680	AT1G43680.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G43690	AT1G43690	AT1G43690.1	protein_coding	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
AT1G43715	AT1G43715	AT1G43715.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G43886	AT1G43886	AT1G43886.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G43895	AT1G43895	AT1G43895.1	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G43897	AT1G43897	AT1G43897.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G44180	AT1G44180	AT1G44180.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
AT1G44191	AT1G44191	AT1G44191.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G45140	AT1G45140	AT1G45140.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G45150	AT1G45150	AT1G45150.1	protein_coding	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT1G45227	AT1G45227	AT1G45227.1	pseudogene	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT1G45230	AT1G45230	AT1G45230.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT1G45230	AT1G45230	AT1G45230.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT1G45231	AT1G45231	AT1G45231.2	protein_coding	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
AT1G45243	AT1G45243	AT1G45243.1	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AT1G45256	AT1G45256	AT1G45256.2		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G45403	AT1G45403	AT1G45403.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT1G47340	AT1G47340	AT1G47340.1	protein_coding	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
AT1G47350	AT1G47350	AT1G47350.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G47410	AT1G47410	AT1G47410.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G47410	AT1G47410	AT1G47410.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G47430	AT1G47430	AT1G47430.1	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G47435	AT1G47435	AT1G47435.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G47440	AT1G47440	AT1G47440.1	pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G47570	AT1G47570	AT1G47570.1	protein_coding	1	1	0	1	0	0	0	0	3	0	0	0	1	1	0	0	0	0
AT1G47570	AT1G47570	AT1G47570.2	protein_coding	1	1	0	1	0	0	0	0	3	0	0	0	1	1	0	0	0	0
AT1G47578	AT1G47578	AT1G47578.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT1G47660	AT1G47660	AT1G47660.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G47680	AT1G47680	AT1G47680.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G47710	AT1G47710	AT1G47710.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G47730	AT1G47730	AT1G47730.1	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
AT1G47740	AT1G47740	AT1G47740.1	protein_coding	0	1	0	4	0	0	0	0	4	0	0	0	0	1	0	0	0	1
AT1G47740	AT1G47740	AT1G47740.2	protein_coding	0	1	0	4	0	1	4	0	0	0	0	0	0	0	0	0	0	0
AT1G48080	AT1G48080	AT1G48080.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G48090	AT1G48090	AT1G48090.1	protein_coding	1	1	0	1	0	0	0	0	3	0	0	1	0	1	0	0	0	0
AT1G48095	AT1G48095	AT1G48095.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G48100	AT1G48100	AT1G48100.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G48120	AT1G48120	AT1G48120.1	protein_coding	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0
AT1G48145	AT1G48145	AT1G48145.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G48150	AT1G48150	AT1G48150.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G48170	AT1G48170	AT1G48170.1	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G48180	AT1G48180	AT1G48180.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G48190	AT1G48190	AT1G48190.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G48300	AT1G48300	AT1G48300.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G48315	AT1G48315	AT1G48315.1	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G48430	AT1G48430	AT1G48430.1	protein_coding	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2
AT1G48440	AT1G48440	AT1G48440.1	protein_coding	1	1	0	2	0	0	0	0	2	0	0	0	1	1	0	0	0	2
AT1G48450	AT1G48450	AT1G48450.1	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AT1G48450	AT1G48450	AT1G48450.2	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AT1G48450	AT1G48450	AT1G48450.3	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AT1G48460	AT1G48460	AT1G48460.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G48510	AT1G48510	AT1G48510.1	protein_coding	0	0	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	6
AT1G48510	AT1G48510	AT1G48510.2	protein_coding	0	0	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	6
AT1G48610	AT1G48610	AT1G48610.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G48610	AT1G48610	AT1G48610.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G48625	AT1G48625	AT1G48625.1	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G48640	AT1G48640	AT1G48640.1	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
AT1G48650	AT1G48650	AT1G48650.1	protein_coding	0	3	0	1	0	0	0	1	3	0	0	0	0	3	0	0	0	0
AT1G48650	AT1G48650	AT1G48650.2	protein_coding	0	3	0	1	0	0	0	1	3	0	0	0	0	3	0	0	0	0
AT1G48660	AT1G48660	AT1G48660.1	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AT1G48780	AT1G48780	AT1G48780.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G48890	AT1G48890	AT1G48890.1		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT1G48950	AT1G48950	AT1G48950.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G49015	AT1G49015	AT1G49015.1	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
